Index,Age,SES,PA,Protein,Sodium,Fat,Energy,BMI,Gender,Year,Age1,Age2,Age3
27578,19,0.3053466,1283.671,78.07216,2.980019,107.4143,3118.49,22.43016,1,2016,19,361,6859
27579,17,0.2924008,9221.962,122.1823,3.253044,191.9454,4738.745,21.09222,1,2016,17,289,4913
27580,7,1.572492,885.1075,58.66808,3.668905,123.4878,3070.482,15.90004,1,2017,7,49,343
27581,19,1.703462,243.8973,81.74051,1.992528,87.25425,2400.571,25.46,1,2016,19,361,6859
27582,12,-0.8585726,366.6509,144.119,4.627418,150.8876,4277.601,19.11339,1,2017,12,144,1728
27583,4,0.6520204,1014.986,143.8289,3.174528,248.5395,4524.373,20.08456,1,2017,4,16,64
27584,5,-0.1409399,388.0807,102.1982,3.129425,190.3115,4055.37,18.87425,1,2016,5,25,125
27585,3,-0.9285202,667.6396,67.40979,2.639577,99.85059,2415.861,16.45338,1,2016,3,9,27
27586,15,-1.127937,445.2615,80.63342,1.736159,111.5612,2301.31,15.72997,1,2017,15,225,3375
27587,1,1.532323,2548.709,69.73196,2.297797,171.7527,2722.017,14.03388,1,2016,1,1,1
27588,12,-1.963806,6167.418,98.21929,3.786192,249.1684,3883.757,14.23852,1,2017,12,144,1728
27589,19,1.986821,8637.36,176.2911,6.027406,225.915,5238.479,21.76192,1,2017,19,361,6859
27590,13,-0.2872256,5099.066,142.5172,4.850401,255.9227,6131.152,21.50789,1,2016,13,169,2197
27591,16,-0.01367937,1213.355,152.1072,2.978257,210.5877,4085.813,15.67518,1,2017,16,256,4096
27592,19,1.568252,8853.772,149.5572,4.448327,235.5909,5541.844,25.46,1,2017,19,361,6859
27593,1,-0.04842138,1532.839,68.09055,2.111721,174.1219,3183.753,15.08661,1,2016,1,1,1
27594,6,-0.767621,198.6011,70.55197,1.697002,86.66233,2396.916,19.47982,1,2017,6,36,216
27595,12,1.008485,548.8249,97.98763,2.59183,141.098,2732.004,17.44761,1,2016,12,144,1728
27596,1,-1.003008,2117.774,105.1619,3.343656,159.6394,3553.046,15.94008,1,2016,1,1,1
27597,11,-1.120876,8248.059,126.4882,5.113788,233.1742,4676.854,18.13272,1,2016,11,121,1331
27598,6,0.1130941,374.2335,75.46777,2.281047,231.0817,3578.449,19.46566,1,2016,6,36,216
27599,6,-0.4648762,6850.98,100.0036,4.070025,105.6896,3612.726,17.16059,1,2016,6,36,216
27600,10,1.127317,2702.827,81.05854,2.650011,149.4628,3463.329,16.3268,1,2017,10,100,1000
27601,15,-0.9027673,1516.598,168.692,5.217763,296.612,5073.278,19.39113,1,2017,15,225,3375
27602,1,0.5553934,3914.285,87.21171,1.26137,162.8842,3245.969,19.46803,1,2016,1,1,1
27603,9,0.9540881,3175.325,133.8531,5.798954,179.3496,3809.33,15.65915,1,2016,9,81,729
27604,17,-1.271173,426.295,131.9227,4.583363,202.4291,4826.522,21.72346,1,2016,17,289,4913
27605,10,0.1548219,1415.174,155.4502,2.890096,203.1969,4838.388,20.54853,1,2017,10,100,1000
27606,1,0.008678196,2115.42,59.54836,2.270222,106.8196,2443.986,13.88,1,2017,1,1,1
27607,3,0.4027933,2877.41,92.40217,2.074862,152.9067,3388.415,14.1659,1,2017,3,9,27
27608,14,0.4240623,599.4414,119.7161,4.526707,173.5958,3687.095,23.62814,1,2017,14,196,2744
27609,8,-0.02311366,9038.652,90.90835,2.463396,106.9609,2672.231,15.36561,1,2016,8,64,512
27610,11,0.5969159,155.9521,76.79316,2.955677,117.4317,2854.361,21.16638,1,2016,11,121,1331
27611,4,-0.6218662,185.9571,91.21038,3.059853,95.39117,3000.056,18.97384,1,2016,4,16,64
27612,12,-0.5074721,2686.732,92.42485,3.302889,248.5424,4170.916,20.90604,1,2016,12,144,1728
27613,14,-0.006967133,2688.031,127.6487,3.86356,155.9592,4005.817,19.50203,1,2017,14,196,2744
27614,4,0.1438895,103.7975,87.49885,2.785803,147.1895,2744.162,18.49343,1,2017,4,16,64
27615,19,-0.613069,9332.334,185.6804,6.8378,249.6365,5157.303,21.50651,1,2016,19,361,6859
27616,16,0.2279977,1868.582,203.5576,6.754121,268.0932,6103.747,21.77148,1,2016,16,256,4096
27617,15,0.6009067,2822.094,168.5876,4.312542,225.4687,4680.17,14.10711,1,2017,15,225,3375
27618,19,-1.582704,115.6852,173.5913,8.47909,302.6804,5763.543,25.46,1,2016,19,361,6859
27619,16,-0.6235777,3481.13,154.5313,4.863086,220.5332,5094.857,22.07511,1,2017,16,256,4096
27620,8,-1.429178,566.794,198.7899,3.643374,236.5132,4519.336,18.80466,1,2017,8,64,512
27621,7,1.457259,8920.641,115.895,3.453853,198.928,3910.324,16.78301,1,2017,7,49,343
27622,2,0.4454583,5110.202,81.74051,2.508491,137.6767,3101.346,15.0368,1,2016,2,4,8
27623,18,-1.607747,902.1861,109.5645,3.895463,133.4142,3531.505,23.86992,1,2016,18,324,5832
27624,15,0.6116475,381.0699,134.0762,4.62917,209.9826,4400.954,19.66747,1,2017,15,225,3375
27625,19,0.5040545,265.4548,201.936,6.165488,337.5944,6316.364,25.32406,1,2016,19,361,6859
27626,19,0.7718356,3688.463,187.2823,5.769279,241.7268,4988.669,17.61382,1,2017,19,361,6859
27627,16,-0.6672261,1144.355,168.692,5.71122,206.4656,4991.657,19.76496,1,2017,16,256,4096
27628,11,-0.1636325,2120.968,67.29882,2.940567,116.4529,2754.553,22.62757,1,2016,11,121,1331
27629,4,-0.6627286,2566.802,78.23129,2.223516,102.1359,2157.802,15.03981,1,2016,4,16,64
27630,12,0.1638847,2311.77,100.605,2.496415,152.7408,3439.723,21.20205,1,2017,12,144,1728
27631,12,-0.275648,3582.311,185.7015,4.895983,347.2593,6826.996,17.57727,1,2016,12,144,1728
27632,18,1.159877,2017.772,167.9023,3.675769,265.5424,5106.816,21.62888,1,2017,18,324,5832
27633,14,-1.544814,2385.507,124.6775,4.044951,250.942,4707.269,18.15073,1,2017,14,196,2744
27634,17,1.036433,3774.43,81.52755,2.017385,71.24449,2415.861,23.40375,1,2016,17,289,4913
27635,10,-0.7089004,79.84477,75.38058,3.244625,171.6733,3698.419,19.5342,1,2017,10,100,1000
27636,2,-0.18154,8629.449,157.3206,3.460097,313.6674,5763.543,16.25342,1,2016,2,4,8
27637,16,0.9507166,6676.71,157.1142,4.590948,132.8026,3806.479,19.19696,1,2017,16,256,4096
27638,4,-0.6640305,22.90156,104.164,4.494049,163.8193,4207.09,17.93794,1,2016,4,16,64
27639,14,0.1699576,215.6743,80.01238,2.319771,100.4535,2823.373,20.6472,1,2017,14,196,2744
27640,10,-1.111609,2441.624,75.16301,3.226083,107.222,2666.878,14.10077,1,2017,10,100,1000
27641,8,0.7429449,3392.317,92.70906,4.117467,234.3064,4466.45,21.00644,1,2017,8,64,512
27642,19,-1.038125,8605.305,117.7361,4.669223,327.8345,4328.378,17.96512,1,2017,19,361,6859
27643,15,0.9401971,2806.093,134.8727,4.464434,246.6048,5364.988,21.9541,1,2017,15,225,3375
27644,14,-1.102832,352.9081,96.19338,4.116899,188.4265,4085.813,24.8618,1,2016,14,196,2744
27645,10,-3.323234,774.7707,104.1636,4.16744,141.9932,3829.592,18.44007,1,2017,10,100,1000
27646,9,-1.36699,2672.013,130.7469,4.857288,283.811,4211.816,15.63467,1,2017,9,81,729
27647,6,0.1198816,7290.694,122.1819,4.016093,189.2008,4095.831,16.02231,1,2017,6,36,216
27648,17,0.200202,43.84542,90.09494,3.869782,167.5498,3495.839,25.46,1,2016,17,289,4913
27649,16,-0.5518745,574.6367,141.6718,4.32346,260.8822,5888.285,25.46,1,2017,16,256,4096
27650,15,0.3763731,2806.563,119.4978,3.01127,207.1049,3949.904,18.35875,1,2017,15,225,3375
27651,7,-1.297716,276.6745,96.65095,3.197858,106.8196,2954.237,16.2677,1,2017,7,49,343
27652,11,-0.1029673,3689.5,136.8615,4.117279,275.0126,4843.439,15.9911,1,2017,11,121,1331
27653,16,-0.562039,506.2104,105.3191,2.559053,183.2448,3646.769,19.30102,1,2017,16,256,4096
27654,19,0.7750407,9828.357,237.4261,6.659701,305.4943,5852.84,19.94363,1,2016,19,361,6859
27655,19,0.4204442,1666.618,104.5441,3.776726,134.7408,4585.586,25.46,1,2017,19,361,6859
27656,17,0.1157672,3684.503,121.6034,3.761893,169.4446,4122.045,20.77262,1,2017,17,289,4913
27657,4,0.2324621,108.0451,73.51877,1.948166,105.482,2084.807,16.1574,1,2017,4,16,64
27658,16,-0.7739674,13.5079,126.5032,2.627037,208.4041,3446.269,20.19316,1,2016,16,256,4096
27659,6,-0.4763134,6481.674,115.5143,3.31226,152.5017,3873.502,15.12098,1,2017,6,36,216
27660,19,1.702116,2766.341,113.8932,2.73441,165.4345,3680.984,19.4996,1,2016,19,361,6859
27661,2,-0.1367167,37.24078,85.18447,2.113963,152.163,2927.736,17.53815,1,2017,2,4,8
27662,18,-0.6412907,168.8927,117.7405,3.792047,136.9447,3842.95,23.86881,1,2016,18,324,5832
27663,7,-1.065872,3018.059,141.2361,3.633322,171.2241,3957.787,20.59164,1,2016,7,49,343
27664,18,0.9505426,131.7281,148.4202,5.284051,265.5344,5345.733,25.46,1,2016,18,324,5832
27665,12,-1.809924,1674.143,136.2434,3.69944,197.3202,4801.82,18.29069,1,2016,12,144,1728
27666,5,0.02828912,1017.83,90.92199,2.21301,109.675,2018.498,14.06654,1,2017,5,25,125
27667,17,0.2337685,236.0591,91.38518,2.713743,187.5233,4328.616,22.1958,1,2016,17,289,4913
27668,12,1.341092,5473.534,193.3989,4.948547,263.2023,5644.759,16.69121,1,2017,12,144,1728
27669,3,-0.9320454,903.3522,80.15798,3.835112,103.6168,2807.966,20.61767,1,2016,3,9,27
27670,18,-0.3437835,2899.511,115.11,4.635566,304.5074,5529.931,23.54341,1,2016,18,324,5832
27671,15,0.1812964,1139.687,117.8769,3.721054,132.8731,3715.168,19.51723,1,2017,15,225,3375
27672,12,-0.6737203,2616.091,136.2866,4.01934,121.2126,3498.487,17.27107,1,2016,12,144,1728
27673,10,0.1137721,2431.572,178.1924,4.962733,331.7637,5816.05,17.03987,1,2017,10,100,1000
27674,16,-1.215033,126.2396,128.2469,4.411692,216.5545,4596.57,25.46,1,2017,16,256,4096
27675,15,-1.557045,9389.82,165.7244,6.079866,204.8659,5548.797,17.75961,1,2017,15,225,3375
27676,15,-0.7181376,590.2344,138.387,3.68915,246.8679,4906.914,17.4558,1,2016,15,225,3375
27677,5,-2.285111,8061.699,93.41925,3.26361,188.7695,3404.585,14.8182,1,2016,5,25,125
27678,6,0.5361591,138.3046,66.73746,2.313806,134.6952,3040.693,22.45611,1,2016,6,36,216
27679,6,0.6375468,3936.403,86.47002,2.494448,127.0608,2491.22,16.08155,1,2017,6,36,216
27680,15,0.6778598,1029.422,97.43412,3.466056,170.3458,3462.929,17.11166,1,2017,15,225,3375
27681,18,-0.5329345,100.9655,119.9884,3.802271,179.3657,4074.859,25.05952,1,2017,18,324,5832
27682,9,1.181486,8507.431,139.6363,3.757745,183.8351,3834.612,15.65903,1,2016,9,81,729
27683,15,-0.07393718,3119.381,116.6337,3.901401,208.3463,4569.175,23.09895,1,2017,15,225,3375
27684,13,0.6815384,7373.98,140.0881,3.523142,162.4113,3557.935,15.71716,1,2017,13,169,2197
27685,13,0.2956464,3026.242,147.4483,3.824547,245.6131,5369.159,20.12958,1,2016,13,169,2197
27686,19,-0.502004,85.10352,108.9539,3.645206,204.8659,4349.761,25.46,1,2016,19,361,6859
27687,12,0.534321,1083.674,176.0964,5.491595,208.9849,4932.638,17.98326,1,2017,12,144,1728
27688,19,-0.8188377,1950.456,120.8685,3.895471,147.9746,4238.534,23.93817,1,2017,19,361,6859
27689,1,-0.6133042,2183.976,67.30004,1.617059,106.8381,2305.364,15.74205,1,2016,1,1,1
27690,10,2.150325,4265.818,133.6339,4.172264,197.829,4886.841,18.5289,1,2017,10,100,1000
27691,7,-1.269051,3468.309,127.074,4.407552,198.0507,4588.602,18.5988,1,2016,7,49,343
27692,12,-1.109248,159.6387,93.11612,3.226988,170.4561,3507.714,16.20373,1,2016,12,144,1728
27693,14,0.7321071,2544.223,113.8932,3.518005,149.4617,3463.329,21.54827,1,2016,14,196,2744
27694,2,-1.328349,594.1066,107.2766,2.936745,127.4149,3572.713,16.6859,1,2017,2,4,8
27695,17,-0.4430468,898.7864,153.7729,4.575352,192.8919,4801.872,21.81417,1,2017,17,289,4913
27696,16,-2.028256,515.7062,149.5569,4.438554,236.4549,5693.144,23.91903,1,2017,16,256,4096
27697,5,0.9342758,333.851,68.24141,2.069853,112.4351,2299.512,17.1519,1,2016,5,25,125
27698,1,-0.3303174,60.99244,69.46055,2.771159,95.96982,2553.274,17.66316,1,2017,1,1,1
27699,1,1.255298,2684.639,73.70222,1.509221,78.84535,1761.242,14.28747,1,2016,1,1,1
27700,16,0.1330589,2902.165,151.9401,5.881089,231.477,5544.599,20.69754,1,2017,16,256,4096
27701,6,-0.8460414,1878.783,117.7361,3.496833,230.399,3964.426,15.58408,1,2017,6,36,216
27702,1,0.6705865,279.2313,70.74648,1.399232,147.2106,2198.42,16.23859,1,2016,1,1,1
27703,1,-0.2556941,4870.41,45.05787,1.084011,67.89614,1362.257,13.88,1,2016,1,1,1
27704,16,0.05603046,2726.27,118.0729,3.966369,179.0739,3229.716,16.56978,1,2016,16,256,4096
27705,2,1.029631,9492.424,96.26091,3.953574,278.5251,4468.718,13.88,1,2017,2,4,8
27706,13,-0.4235806,302.6443,112.5804,4.479813,268.0932,4806.064,20.08009,1,2016,13,169,2197
27707,3,-0.9360737,2346.548,81.48916,2.595663,98.31073,1865.887,13.88,1,2016,3,9,27
27708,2,0.5952057,383.0669,90.26702,2.546848,136.9447,3031.905,15.11961,1,2017,2,4,8
27709,9,-0.8744402,1375.728,70.55197,2.265065,117.7882,3044.56,21.79826,1,2016,9,81,729
27710,14,0.8632454,5270.315,70.0715,2.630797,82.66456,2379.012,15.34686,1,2017,14,196,2744
27711,10,0.4029039,2543.757,86.20583,2.290665,159.4219,3531.505,16.63353,1,2016,10,100,1000
27712,7,0.1307883,493.0692,90.93541,3.262412,141.2226,3868.817,22.25196,1,2017,7,49,343
27713,17,1.219187,3646.095,106.341,2.932565,144.5845,3189.643,18.76566,1,2017,17,289,4913
27714,7,-1.401931,89.00815,84.48094,2.51098,138.5046,2594.464,17.22117,1,2016,7,49,343
27715,14,1.195999,2230.223,124.4659,4.793579,215.9554,5003.679,21.25247,1,2016,14,196,2744
27716,11,-1.436883,3808.62,88.30081,4.532449,198.292,3362.431,14.15232,1,2017,11,121,1331
27717,3,-0.071742,8352.819,70.74648,2.547659,81.67068,2909.776,19.72682,1,2017,3,9,27
27718,10,-0.09054853,21.07365,132.6756,5.183057,242.1128,4887.551,21.11298,1,2017,10,100,1000
27719,16,-1.904584,707.6083,101.0154,3.040556,176.6711,3746.615,20.3068,1,2016,16,256,4096
27720,15,-0.01255984,3272.751,112.4065,3.425462,164.9603,4058.535,18.38519,1,2017,15,225,3375
27721,7,0.6098087,6284.991,71.0919,1.848638,113.8111,2686.086,18.49686,1,2016,7,49,343
27722,16,-0.7193477,3646.797,71.84344,2.630797,183.3254,4093.816,20.84071,1,2017,16,256,4096
27723,3,-0.8213459,3671.146,104.6798,2.598103,183.1111,3284.431,15.10572,1,2016,3,9,27
27724,13,-0.3618622,6242.54,102.0912,4.079701,215.0329,4987.699,17.09722,1,2016,13,169,2197
27725,16,-0.9001617,301.7265,96.65095,4.663708,165.6517,4034.074,19.03221,1,2016,16,256,4096
27726,3,-0.3456223,8117.816,136.2866,3.792047,208.9849,4546.428,16.08497,1,2017,3,9,27
27727,19,1.6357,3212.825,93.96445,3.143792,130.2524,2820.921,17.67427,1,2017,19,361,6859
27728,3,1.397911,9954.596,100.8734,2.460461,167.2915,3882.411,13.99018,1,2017,3,9,27
27729,1,0.05852382,6760.079,87.97996,2.567392,127.4665,2952.693,14.76425,1,2016,1,1,1
27730,10,0.2731524,2572.377,131.4344,2.909139,179.9555,3723.194,15.55031,1,2016,10,100,1000
27731,1,-0.5609208,2374.833,86.78775,2.330438,180.7045,4002.966,17.18758,1,2016,1,1,1
27732,16,0.01940822,486.7243,98.89618,3.262597,213.3529,4393.238,22.68836,1,2017,16,256,4096
27733,16,-1.368875,418.6829,164.9315,6.100623,271.4016,5424.08,21.77291,1,2016,16,256,4096
27734,13,-0.5272099,161.5367,148.4348,4.863059,276.9292,4807.295,18.54027,1,2016,13,169,2197
27735,11,0.5336052,6207.697,99.59218,2.813662,161.6833,3958.006,20.34203,1,2017,11,121,1331
27736,6,0.1885319,5978.176,89.54497,2.163938,172.915,3040.37,16.57176,1,2016,6,36,216
27737,14,1.717435,1704.959,109.5645,3.795627,191.741,4033.589,19.33452,1,2017,14,196,2744
27738,13,1.639838,3509.768,108.1305,2.144695,135.2817,3236.003,19.2008,1,2016,13,169,2197
27739,13,-0.2593637,3298.252,68.20103,2.085167,148.0721,3487.472,20.05143,1,2017,13,169,2197
27740,3,-0.3798857,3869.9,77.0397,2.285814,190.7725,3337.524,14.4805,1,2017,3,9,27
27741,6,-1.33559,110.8336,44.3188,1.272362,63.89767,1892.743,21.23043,1,2017,6,36,216
27742,15,-0.5166569,156.1918,119.0971,3.880981,165.3794,4604.853,25.38372,1,2017,15,225,3375
27743,4,1.839995,6744.029,133.7967,3.687959,286.9408,4988.517,15.86052,1,2016,4,16,64
27744,4,0.1034067,1108.257,136.2975,4.161443,246.9656,4321.22,14.42962,1,2017,4,16,64
27745,9,0.7368864,187.2159,72.19403,3.75215,127.3544,2887.363,20.40255,1,2017,9,81,729
27746,8,-1.248708,4385.735,70.26847,2.493569,83.1176,2761.343,17.34607,1,2016,8,64,512
27747,4,-0.1438025,6928.334,127.251,3.57354,131.5501,2901.791,15.02362,1,2017,4,16,64
27748,4,0.6744372,2170.259,117.2254,4.638985,200.6261,3774.43,14.47945,1,2016,4,16,64
27749,3,-0.2744344,9095.173,109.059,3.154847,261.0055,4854.864,19.97587,1,2017,3,9,27
27750,12,-0.6200918,9050.42,133.0522,3.993836,249.3986,4860.603,17.77883,1,2017,12,144,1728
27751,8,0.03901638,2061.571,61.86063,2.388488,97.72131,3048.855,20.74122,1,2017,8,64,512
27752,14,-1.084978,335.1975,79.59351,2.209418,104.5452,2100.555,18.09052,1,2016,14,196,2744
27753,10,1.973107,2115.792,157.876,3.86356,297.5429,5037.705,16.38138,1,2017,10,100,1000
27754,8,0.4234956,8001.168,108.951,2.771299,162.3707,3771.341,15.91601,1,2016,8,64,512
27755,7,0.8742337,8046.045,132.274,3.653267,320.9636,5489.542,15.55671,1,2016,7,49,343
27756,11,0.6640418,8736.36,112.2737,5.183064,204.1763,4906.914,18.31445,1,2016,11,121,1331
27757,12,-0.4766124,2080.907,94.15011,3.662649,175.3009,4161.84,21.45971,1,2016,12,144,1728
27758,4,0.4869025,9985.579,95.56918,3.204877,172.4782,3621.431,14.20809,1,2017,4,16,64
27759,9,0.3761627,1255.333,94.47009,2.143788,106.9732,2765.986,22.32312,1,2016,9,81,729
27760,13,0.8424879,351.2332,192.0059,6.473067,351.2045,6890.587,23.37789,1,2017,13,169,2197
27761,12,0.4789278,580.0153,125.3521,4.043992,240.6848,4583.359,21.36273,1,2016,12,144,1728
27762,2,-0.6431494,8994.465,52.45839,2.148454,75.59511,1855.374,14.912,1,2017,2,4,8
27763,5,-0.9621925,2638.237,84.58375,2.511033,120.5616,2999.438,16.32621,1,2017,5,25,125
27764,7,-0.07483094,1470.193,126.2278,4.452821,167.0408,4703.789,18.97319,1,2017,7,49,343
27765,14,0.8010023,2639.253,155.9224,3.745724,235.8789,4733.476,17.79926,1,2017,14,196,2744
27766,10,1.130791,9331.015,140.5692,4.226126,286.2185,4731.696,14.74207,1,2017,10,100,1000
27767,2,-2.373067,1486.591,133.084,4.164757,214.7105,3845.067,13.88,1,2017,2,4,8
27768,12,0.5816826,2255.238,132.7215,3.862616,239.9034,4554.156,18.74699,1,2016,12,144,1728
27769,4,1.458673,2102.816,80.20948,2.278327,140.7241,3041.047,19.25144,1,2017,4,16,64
27770,9,1.033122,2347.377,115.7874,3.205244,162.4607,3811.438,18.14516,1,2017,9,81,729
27771,19,0.1703226,211.2851,148.2821,3.254525,165.5755,4685.965,25.46,1,2017,19,361,6859
27772,8,0.6902107,6656.472,89.54497,3.101379,133.4142,3704.795,24.08286,1,2016,8,64,512
27773,18,0.02785046,6028.216,203.9191,6.692435,188.3783,5489.542,20.85163,1,2017,18,324,5832
27774,5,-0.9053361,3150.562,89.35159,3.140511,108.3702,3116.706,20.34988,1,2016,5,25,125
27775,17,-1.287111,1036.318,131.4344,2.936668,231.0719,4545.982,21.21798,1,2017,17,289,4913
27776,16,1.419579,1471.808,104.6553,2.432103,203.3545,3462.929,20.83647,1,2016,16,256,4096
27777,12,0.219056,2583.76,130.5922,3.446319,227.0521,4519.336,18.57438,1,2016,12,144,1728
27778,18,0.07615574,1538.361,260.6908,9.572759,655.9622,9848.226,19.10744,1,2016,18,324,5832
27779,13,-1.625252,204.1777,131.1846,3.875187,142.7826,3469.953,17.88056,1,2017,13,169,2197
27780,4,0.6093962,3040.959,29.0533,0.7638271,42.60123,716.0267,16.07745,1,2017,4,16,64
27781,2,-0.2601109,3846.53,117.4526,2.499714,190.9236,3594.104,13.88,1,2016,2,4,8
27782,18,0.1862437,297.7325,147.8175,4.184279,221.0591,4142.826,22.14182,1,2017,18,324,5832
27783,16,-0.9336432,126.5348,102.1726,3.272667,109.675,3424.265,22.38612,1,2016,16,256,4096
27784,6,-0.4832344,2184.19,70.55197,1.890811,81.80716,1883.366,15.72297,1,2016,6,36,216
27785,16,0.53783,7262.397,143.6183,3.874832,186.9163,4607.193,20.26254,1,2017,16,256,4096
27786,13,0.5592392,8543.348,87.78878,1.93831,113.6118,2523.95,16.53291,1,2017,13,169,2197
27787,9,2.033289,2620.537,128.9565,4.190494,235.5772,4162.885,14.09098,1,2016,9,81,729
27788,2,0.0449082,303.2031,72.29293,2.09185,128.6863,3243.727,18.24365,1,2017,2,4,8
27789,17,1.123489,1801.736,108.951,3.038442,183.085,5345.733,21.51307,1,2017,17,289,4913
27790,9,-2.08231,2179.058,108.9168,4.115539,208.3727,4105.845,18.98825,1,2017,9,81,729
27791,6,-0.8806104,315.7218,93.79661,3.883351,111.1105,3254.451,21.66937,1,2016,6,36,216
27792,8,0.09379313,2884.731,131.497,3.655004,127.3302,3890.338,18.04267,1,2017,8,64,512
27793,11,1.030142,3596.023,86.44494,2.805724,104.7571,2823.373,16.51119,1,2016,11,121,1331
27794,7,-0.2909885,2521.343,102.097,3.047612,185.127,2920.514,14.91759,1,2016,7,49,343
27795,10,-0.6443609,3870.717,90.7755,3.483066,117.3217,3731.541,19.12641,1,2016,10,100,1000
27796,16,0.4626621,2099.723,114.5248,3.850993,178.0874,4162.885,17.89712,1,2016,16,256,4096
27797,8,0.137043,9578.601,102.1962,3.037819,84.28209,3555.207,18.07855,1,2016,8,64,512
27798,10,-0.2532598,1856.249,136.0741,3.982989,223.2718,4733.476,18.6304,1,2016,10,100,1000
27799,17,-0.1004834,2483.067,183.3265,5.317232,199.23,5356.835,25.19414,1,2017,17,289,4913
27800,13,0.2248749,2436.617,90.88996,2.577344,138.7061,3337.524,19.71166,1,2016,13,169,2197
27801,5,-0.2755799,8259.73,94.43495,3.801307,295.1828,5017.923,18.56113,1,2017,5,25,125
27802,13,0.4461068,586.2316,122.4113,3.624362,153.65,3462.206,17.78591,1,2016,13,169,2197
27803,18,1.152047,3942.962,195.4941,5.581802,323.1122,6135.809,18.0734,1,2017,18,324,5832
27804,6,0.6107888,7487.072,101.4623,4.12996,157.5331,3731.541,14.22059,1,2017,6,36,216
27805,12,-0.1779018,754.2835,146.5878,3.790996,199.5326,4025.659,19.52095,1,2016,12,144,1728
27806,12,-0.6954693,3580,101.0154,4.849208,174.624,3958.006,18.98754,1,2017,12,144,1728
27807,3,0.07637986,509.7462,103.9876,2.72824,171.1552,4187.925,20.55014,1,2016,3,9,27
27808,19,-0.4385117,2969.358,237.4261,8.080765,296.612,7368.699,25.19008,1,2016,19,361,6859
27809,11,-0.4926935,5929.958,77.06153,1.911572,106.9732,2347.775,17.69964,1,2016,11,121,1331
27810,3,-0.9270364,3557.402,147.9177,5.538568,188.4265,4464.658,15.28695,1,2016,3,9,27
27811,2,0.779887,3604.052,105.0451,3.838344,213.5897,4031.939,16.83589,1,2017,2,4,8
27812,11,0.1248838,315.9625,114.1153,3.15164,114.5655,3125.293,19.16461,1,2017,11,121,1331
27813,10,1.354077,7558.368,65.96397,2.713798,142.8118,2745.602,15.56728,1,2016,10,100,1000
27814,9,-0.9648654,310.0971,113.4363,2.340028,145.138,3868.137,25.46,1,2017,9,81,729
27815,14,1.17285,199.6789,116.3936,3.569841,187.0957,4588.602,20.91926,1,2016,14,196,2744
27816,17,-0.6643848,749.0213,151.9401,4.88268,264.7732,4968.092,16.99947,1,2017,17,289,4913
27817,10,-0.705056,1428.362,122.288,3.396494,218.8282,4070.004,16.34842,1,2017,10,100,1000
27818,9,2.104931,66.82397,140.3682,3.304594,168.4769,4012.204,25.46,1,2016,9,81,729
27819,18,-0.02446102,3646.858,187.2823,6.685911,308.271,6547.011,23.31602,1,2016,18,324,5832
27820,18,0.1946172,1731.78,118.4817,4.922381,219.7747,5139.901,25.21264,1,2016,18,324,5832
27821,8,0.3095872,8201.76,125.3525,4.948547,209.2902,4179.774,14.05926,1,2016,8,64,512
27822,1,-0.7154723,2665.569,93.13041,2.596235,194.9619,3346.971,13.88,1,2017,1,1,1
27823,19,-0.6679781,3198.172,108.1758,3.641582,145.2574,3571.084,24.90556,1,2016,19,361,6859
27824,1,-0.3293996,2357.733,42.97441,0.5526769,46.2079,1349.458,13.88,1,2017,1,1,1
27825,14,1.164418,3019.286,147.0289,4.238852,205.786,4590.356,19.94725,1,2017,14,196,2744
27826,14,0.4051325,9406.111,157.9317,5.257235,287.5754,5712.371,18.33231,1,2017,14,196,2744
27827,2,0.7766329,9589.095,100.0545,3.03601,165.4108,3814.017,17.78449,1,2016,2,4,8
27828,18,-0.05531257,1962.974,140.1566,4.124646,189.2008,4058.681,18.00245,1,2017,18,324,5832
27829,4,-1.278075,1011.931,70.26847,1.934728,130.2524,2859.197,15.3441,1,2017,4,16,64
27830,10,0.482269,245.494,128.8257,2.215762,190.5604,3138.989,18.87591,1,2017,10,100,1000
27831,16,0.08068674,2837.574,128.0633,4.715335,219.0999,4859.981,22.29256,1,2017,16,256,4096
27832,10,-0.8136627,901.129,137.6304,4.046234,260.7595,4626.705,16.07849,1,2016,10,100,1000
27833,12,-0.1043743,184.4644,108.1758,2.709445,192.8919,3562.596,20.08228,1,2016,12,144,1728
27834,4,-0.4645342,427.8619,35.31388,1.10248,25.50392,1269.519,18.28654,1,2016,4,16,64
27835,7,1.371113,8080.429,82.58877,1.746673,97.07223,2686.086,16.66642,1,2016,7,49,343
27836,11,-0.7322385,3598.36,93.41925,4.081776,173.0309,3658.087,20.8077,1,2016,11,121,1331
27837,3,-1.420147,373.9429,83.44253,2.568124,124.2338,2837.258,15.8201,1,2016,3,9,27
27838,12,-1.05421,3473.171,127.4256,4.301413,179.6627,3981.617,16.51355,1,2016,12,144,1728
27839,11,-0.3216434,2735.141,80.29898,1.144602,113.543,2470.908,17.48736,1,2016,11,121,1331
27840,4,1.097523,477.1004,93.6102,3.168019,234.0321,3597.26,14.89097,1,2016,4,16,64
27841,4,0.03559513,3159.482,58.99729,1.548958,100.5686,2018.911,16.7865,1,2016,4,16,64
27842,10,0.985816,2136.507,79.10389,3.036842,162.5409,3242.115,19.16068,1,2017,10,100,1000
